ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
7.021617481,190.957355,19336.60807,6.817247235,306.2391799,403.9899202,13.61755978,62.32004847,3.806093256,1
7.022952113,190.992873,19343.14951,6.817660238,306.3253635,404.003888,13.62132497,62.32271111,3.806539439,1
7.025305942,190.9948483,19345.79133,6.819438078,306.4511896,404.1201524,13.623308,62.32330348,3.806596292,0
7.025456548,190.9949574,19345.92248,6.819603096,306.4795583,404.1959121,13.62381347,62.33797615,3.806700492,0
7.025504335,191.0041072,19359.42882,6.82046898,306.4953695,404.2048592,13.62414822,62.34838795,3.807318103,0
7.025821771,191.0049304,19378.35907,6.821679099,306.5430715,404.4057627,13.62553323,62.36582435,3.807562606,1
7.027185659,191.0123086,19384.03743,6.822156741,306.6433363,404.460052,13.62662391,62.36823392,3.807720799,0
7.02729686,191.1193373,19393.46986,6.826330632,306.6473845,404.4926142,13.62886544,62.41952929,3.807920062,1
7.031684051,191.135512,19397.32389,6.826412756,306.6854553,404.5013685,13.63334974,62.42163706,3.807997464,0
7.031839174,191.1504794,19399.22197,6.826782139,306.7022268,404.5611293,13.63397438,62.43092616,3.808372006,1
7.032818726,191.2586554,19410.23376,6.82790088,306.7968615,404.6591027,13.63601398,62.44323905,3.808569923,0
7.033495055,191.2779316,19412.11272,6.82893637,306.8002861,404.6707773,13.63691003,62.45537307,3.80879301,1
7.033945359,191.2786806,19417.76721,6.832938265,306.8925996,404.6721081,13.6377826,62.46613537,3.808850694,1
7.035036795,191.2852176,19436.50354,6.833360242,307.0117926,404.7045963,13.64314709,62.47111474,3.808912954,1
7.036752104,191.3013594,19451.7676,6.834673314,307.1022062,404.7177992,13.64323622,62.50210844,3.809841654,1
7.038092306,191.3056274,19457.63948,6.83595144,307.2286661,404.8239208,13.65110537,62.50564153,3.812887661,0
7.038347517,191.348259,19460.38282,6.835968227,307.3525858,404.9307263,13.65265268,62.51146711,3.812952926,0
7.039094321,191.38241,19460.39813,6.838223471,307.3629433,405.0322471,13.65395987,62.52033323,3.813428659,1
7.040244978,191.3894225,19468.7901,6.83877883,307.3970883,405.2769119,13.66360729,62.52127369,3.813435553,0
7.040394956,191.4008206,19471.46544,6.839622493,307.3989595,405.2787385,13.66448534,62.52218349,3.813556321,1
7.041665417,191.4671103,19472.62433,6.841720702,307.4584542,405.330482,13.66532797,62.53355679,3.813881276,1
7.042793877,191.5268744,19486.19111,6.842947202,307.5231588,405.3406089,13.6700989,62.53507089,3.815227609,0
7.044375319,191.5316301,19486.88184,6.844017626,307.5634549,405.4206121,13.6726468,62.5531361,3.815468994,1
7.046548537,191.5484007,19496.84859,6.844526213,307.6214615,405.4855099,13.67547972,62.55789982,3.817215105,1
7.051396426,191.5548152,19500.34998,6.844547822,307.6435614,405.51722,13.67643542,62.60168472,3.817778953,0
7.0517858,191.5855655,19502.53897,6.844850276,307.6524515,405.6213753,13.68083772,62.60455114,3.818403943,0
7.053116739,191.6637972,19505.29694,6.845300491,307.6671229,405.7615711,13.68602599,62.62732956,3.81878876,0
7.054266774,191.6651832,19516.89804,6.845743997,307.6945221,405.8180972,13.69689309,62.6344489,3.81994656,0
7.057552646,191.6659977,19517.7248,6.845952024,307.7044736,405.9001841,13.69708744,62.647091,3.819985377,0
7.058182608,191.6926397,19523.12486,6.849401309,307.7075086,406.0147939,13.71173747,62.6502355,3.820021216,1
7.058866081,191.7084136,19530.47382,6.849963704,307.7139958,406.0856141,13.71370292,62.65495596,3.820865704,1
7.059940234,191.7222061,19534.42165,6.850200389,307.7527028,406.0944271,13.71550393,62.65946007,3.821455975,1
7.061830972,191.7522897,19549.49934,6.851404882,307.7592107,406.116784,13.71580437,62.66835618,3.821721167,0
7.06184552,191.7555714,19550.29968,6.856967134,307.9549023,406.198555,13.71933088,62.67775632,3.822307139,1
7.063646976,191.7642561,19555.76505,6.857582643,307.9874583,406.2451288,13.72408683,62.69547135,3.822668715,1
7.064789081,191.767047,19557.99372,6.860647372,307.9976308,406.3091866,13.72888316,62.71819917,3.823092676,1
7.06614184,191.7736202,19572.14708,6.861235192,308.006321,406.3098542,13.74428378,62.72208468,3.82359504,1
7.071314192,191.7874419,19575.47536,6.862782054,308.1426389,406.3404245,13.74474872,62.73859411,3.824428039,1
7.074251444,191.813046,19576.53038,6.862988075,308.2036941,406.3720189,13.74659793,62.74338338,3.824734138,1
7.077874007,191.8155235,19579.38955,6.863927058,308.3806121,406.382378,13.74705768,62.75689059,3.825770075,0
7.078361074,191.8418015,19583.05735,6.866434553,308.3985155,406.466385,13.74830218,62.75730663,3.825936697,1
7.078659419,191.8503964,19598.86074,6.866826342,308.4826954,406.551667,13.74866795,62.76552953,3.826063248,0
7.079303518,191.8584841,19605.02957,6.867072505,308.5648863,406.5647935,13.74926131,62.7686154,3.826158191,0
7.080193059,191.8588051,19607.75492,6.86755296,308.5948104,406.612743,13.74936289,62.79290484,3.827255961,1
7.080445821,191.8670896,19617.30849,6.867963632,308.7807686,406.8063023,13.75422052,62.79727715,3.827431411,1
7.082300649,191.8802166,19620.54533,6.868438407,308.9016959,407.0173979,13.75592628,62.79830896,3.827650072,1
7.083779061,191.9087295,19621.32511,6.869690215,308.9314206,407.1023017,13.75756405,62.82285018,3.827920867,0
7.085095883,191.9168989,19635.58825,6.873568148,308.9578864,407.3195393,13.75810517,62.82668747,3.829783554,1
7.086168401,191.9361915,19639.796,6.874702424,309.0393204,407.3750465,13.75883583,62.84667263,3.830577272,0
7.086877326,191.952743,19642.39442,6.875298924,309.121602,407.3808249,13.76023094,62.85274863,3.830698864,0
7.088250976,191.9820471,19646.23342,6.878347939,309.2176507,407.6429623,13.76780176,62.85578035,3.830883637,0
7.088940642,191.9829945,19657.84331,6.878354264,309.2280913,407.7216133,13.76832331,62.8606268,3.831540451,1
7.089184187,192.0037757,19663.46943,6.879418388,309.2312466,407.7322172,13.77078322,62.86852727,3.832478703,1
7.091885817,192.0236594,19663.79131,6.879857695,309.2370093,407.7417133,13.77167997,62.89655827,3.832597167,0
7.094802143,192.0413691,19666.99279,6.881658941,309.2388651,407.9106451,13.77335021,62.90620518,3.833159746,0
7.094830834,192.0484204,19671.35123,6.882248307,309.3294235,408.0957972,13.77360984,62.9144208,3.835305908,0
7.095569331,192.057661,19672.48721,6.884918383,309.4168828,408.1950145,13.77822566,62.95152737,3.835332168,0
7.096047101,192.0765151,19677.89247,6.888135538,309.4474322,408.3601989,13.78042674,62.95426002,3.836703239,1
7.096098311,192.1210523,19679.06267,6.888257231,309.4511867,408.459081,13.780973,62.96046258,3.836823301,0
7.098245544,192.1375306,19692.46439,6.888688939,309.5419774,408.8535622,13.78257919,62.96779323,3.837256627,0
7.102446618,192.1426205,19693.90677,6.89050548,309.6145601,408.9012696,13.78298874,62.97199489,3.83763909,0
7.103348375,192.1452539,19713.41152,6.894730553,309.6615775,408.9225168,13.78614149,62.9999989,3.837926004,0
7.104295204,192.166324,19713.50437,6.894915429,309.7875155,409.0067885,13.78673733,63.00866845,3.838721385,0
7.104594899,192.1670961,19731.74918,6.895013645,309.8007964,409.0665769,13.78726396,63.01601758,3.8391854,0
7.108140711,192.1771266,19743.14842,6.895145947,309.8387324,409.1135118,13.78926724,63.03516289,3.84047901,1
7.110845138,192.179739,19746.49325,6.896318015,310.0149507,409.2207765,13.78969532,63.04250092,3.840888762,1
7.114386719,192.2021681,19764.62744,6.89759414,310.068681,409.3576794,13.78998507,63.04277916,3.841052038,0
7.115895266,192.2167384,19781.6106,6.900029881,310.1357375,409.4272358,13.7912447,63.06245845,3.841162625,1
7.116132606,192.2265463,19789.63608,6.900379647,310.1406605,409.4509977,13.79133661,63.07159747,3.841221574,1
7.117578658,192.2345408,19790.85693,6.901040767,310.1605449,409.4793779,13.79203433,63.10523427,3.842109417,0
7.117917746,192.2541619,19793.97187,6.90236983,310.2865771,409.4909989,13.79253517,63.125617,3.842113986,0
7.118980168,192.2649447,19797.10854,6.902628165,310.5328366,409.5018417,13.79526446,63.12804403,3.842577604,1
7.119824384,192.3407437,19806.4113,6.903524638,310.5674671,409.7422238,13.79757774,63.15490498,3.842625171,0
7.121458435,192.360737,19808.53777,6.904989726,310.5833739,410.1013089,13.79765641,63.15748919,3.843405196,0
7.12263744,192.3873676,19821.33837,6.905988081,310.6324499,410.1582218,13.79786968,63.16311346,3.843484016,0
7.125211076,192.3904298,19835.98077,6.906347805,310.6329105,410.2432475,13.79865513,63.16396948,3.844013287,1
7.12771121,192.4078764,19850.18289,6.906496538,310.6602841,410.3224303,13.80007075,63.19083547,3.844019871,0
7.128062255,192.4279651,19859.67648,6.906910694,310.6771997,410.3872638,13.80171218,63.19330599,3.844230761,1
7.12942473,192.4360764,19862.81126,6.907202816,310.7162936,410.4797337,13.80590221,63.23536504,3.845127166,1
7.130099196,192.447171,19871.78845,6.907714498,310.7611598,410.5090897,13.8064055,63.25790714,3.845422805,0
7.131221859,192.4679546,19872.85485,6.907736147,310.8450723,410.568172,13.80837511,63.27369649,3.846547549,0
7.136102613,192.5079836,19873.30092,6.907987009,310.8876169,410.625098,13.8089233,63.29329628,3.846606955,1
7.137428697,192.5217032,19887.76983,6.908571954,310.9308583,410.6485372,13.80987403,63.29358452,3.846611901,1
7.138374317,192.5740099,19892.38891,6.90859091,310.9856337,410.6882969,13.81575694,63.29975681,3.846830261,0
7.138586781,192.6176623,19894.14759,6.911867556,311.1881847,410.694183,13.81845025,63.31050275,3.848306967,0
7.139428273,192.6473336,19900.40784,6.913500541,311.2535646,410.8041321,13.82205734,63.33489467,3.84938277,1
7.139671256,192.6488463,19902.82382,6.913910914,311.2953289,410.8561139,13.82554783,63.34096824,3.850134889,0
7.14394199,192.6858491,19905.43655,6.914685303,311.2961574,410.9092889,13.82775502,63.35914373,3.85115424,0
7.145771545,192.696422,19909.54173,6.914692835,311.325845,411.1144853,13.83187677,63.35970553,3.852731893,0
7.146019716,192.7422753,19909.93885,6.915070212,311.4526625,411.1474331,13.83511668,63.36308248,3.85304755,1
7.146117225,192.8566437,19911.2249,6.915301472,311.4674056,411.1835887,13.83627998,63.39146815,3.853388072,0
7.146976296,192.9244476,19919.32459,6.918726503,311.5268902,411.1936211,13.83735193,63.39749985,3.854771516,1
7.148440932,192.9370271,19932.58523,6.92570608,311.553679,411.2169781,13.83929651,63.41017814,3.8549399,0
7.149124568,192.9559825,19942.27322,6.926943239,311.557381,411.264465,13.8434938,63.41678671,3.854993746,0
7.150046115,192.9703798,19944.57311,6.928597413,311.5682272,411.2950246,13.8443311,63.42797864,3.855602212,1
7.15473588,192.9956648,19945.36831,6.929793189,311.598136,411.3020866,13.84838852,63.44674913,3.85563625,1
7.156424495,193.0279603,19946.26467,6.931095897,311.6801658,411.4244826,13.85311637,63.45662029,3.855772964,1
7.157337864,193.0420805,19947.43447,6.931627922,311.7262883,411.4711511,13.86045341,63.4634088,3.855894987,0
7.15905299,193.0475578,19947.92418,6.931786686,311.7778219,411.478461,13.86177513,63.51431195,3.857851975,1
7.159398311,193.0617225,19952.30947,6.932457939,311.7948866,411.58131,13.86396488,63.51951581,3.858978815,0
7.159613912,193.0771683,19954.57555,6.932557933,311.9102239,411.6160703,13.86607347,63.52946012,3.859800939,1
7.160467231,193.0912601,19955.71054,6.935550715,311.9650933,411.7955029,13.86648723,63.54899266,3.860083952,0
7.161714893,193.1167939,19966.7447,6.936782341,312.0080945,411.8499495,13.87299426,63.55182239,3.86034761,0
7.163999223,193.1247989,19968.67784,6.938467053,312.0157982,411.8813745,13.87972449,63.56487022,3.860806603,0
7.164478295,193.1580764,19970.43429,6.938729525,312.0542387,411.9833642,13.88135748,63.57931737,3.861109202,1
7.169251038,193.1625009,19981.31519,6.939853225,312.0560665,411.9869872,13.88332895,63.61240285,3.861684092,1
7.171223723,193.1676112,19988.64926,6.941061732,312.1031613,412.011733,13.88870389,63.6245653,3.861956077,0
7.171593555,193.1678535,19991.23915,6.941216657,312.2019838,412.0389222,13.88883433,63.6268939,3.863286909,1
7.172323075,193.1695095,19998.85902,6.942106756,312.2470431,412.3085879,13.89151934,63.64262026,3.864098419,0
7.174135163,193.2009914,20003.49768,6.947895137,312.2832102,412.3204898,13.89183405,63.64692149,3.864931035,1
7.17617087,193.2826017,20004.73363,6.950541222,312.3152294,412.4346769,13.89441852,63.66415534,3.865295967,1
7.179864149,193.2864626,20006.22911,6.950980956,312.3299474,412.5829888,13.89563062,63.6649491,3.866874573,0
7.181448581,193.3355174,20008.13496,6.95166555,312.3354721,412.7065583,13.89895042,63.67695249,3.867843303,0
7.183095932,193.3524164,20012.17298,6.952008033,312.3436071,412.7085568,13.90008919,63.68435224,3.868925702,0
7.183108734,193.3699479,20015.39811,6.952616889,312.354938,412.7094234,13.90010961,63.69387601,3.870156921,0
7.183825723,193.4002675,20019.26121,6.95330778,312.3591475,412.8405064,13.9046523,63.69674587,3.870292782,0
7.184697763,193.4101406,20038.79642,6.954041337,312.3757858,412.8676105,13.90470967,63.69840388,3.870338847,1
7.184973119,193.4321303,20044.20625,6.954230562,312.3930192,412.8964036,13.90608196,63.69851444,3.8706108,0
7.185167714,193.4331628,20049.2421,6.955821311,312.3940785,412.9155386,13.91093319,63.69861686,3.870681285,1
7.185276449,193.4498538,20060.07873,6.957204179,312.3993354,412.9471156,13.91164543,63.72293291,3.871372489,1
7.186931122,193.4622066,20063.49033,6.957676199,312.4265913,412.9792013,13.91187889,63.72769254,3.871463111,1
7.187765846,193.4624198,20067.10533,6.95828321,312.7399931,412.9868338,13.91386963,63.72979506,3.872018159,0
7.191024857,193.4725961,20067.57279,6.958284224,312.814395,412.9967634,13.91682032,63.73373237,3.872027137,0
7.191493719,193.5034148,20070.56779,6.959567222,312.8851272,413.0048441,13.91876862,63.74306384,3.873470298,0
7.191962029,193.5069028,20081.53795,6.961265386,312.9190444,413.0758196,13.92128166,63.75185484,3.87385335,0
7.197795992,193.5532116,20081.74536,6.961296582,312.9310215,413.155466,13.9247317,63.7585161,3.874425315,0
7.201702375,193.5771567,20098.19952,6.962789991,312.9340248,413.1586361,13.92500999,63.76576126,3.875165247,1
7.202534416,193.6091377,20106.10684,6.963477659,312.9546946,413.2089485,13.92794627,63.76770204,3.875238037,1
7.203438849,193.6294863,20109.02627,6.967094562,312.9762543,413.2142305,13.93214538,63.77183269,3.875556805,1
7.205218264,193.6333668,20111.22595,6.968422638,312.9827267,413.2483341,13.93229333,63.80230173,3.877349185,1
7.205559175,193.6535806,20111.82126,6.975602004,312.9867532,413.2904501,13.93478804,63.8212371,3.87771425,0
7.207538608,193.6618705,20113.89757,6.976313539,313.0573324,413.2921835,13.93796787,63.82601002,3.878447314,0
7.207886781,193.6817355,20115.73359,6.977018583,313.0643165,413.3215995,13.93868558,63.82756869,3.878664155,1
7.207931097,193.7067445,20116.9111,6.9774209,313.0834891,413.5450473,13.93919324,63.84631932,3.87905374,0
7.210773702,193.7211194,20117.35906,6.978993269,313.1270814,413.655951,13.93942471,63.85767375,3.880576017,1
7.213375388,193.7431052,20122.19256,6.979954608,313.138886,413.6735861,13.94022086,63.86306846,3.881767178,1
7.213537481,193.7532798,20129.35879,6.98410186,313.1681338,413.6922247,13.94281239,63.87381995,3.881793835,0
7.217392781,193.7718784,20129.97882,6.985179147,313.2636073,413.910293,13.94318282,63.90228825,3.882003963,0
7.220165553,193.7849998,20134.39834,6.986705178,313.3441979,414.0150432,13.95133161,63.90425571,3.883029041,0
7.22168944,193.8081211,20139.43035,6.987854135,313.353813,414.030709,13.95175343,63.92555422,3.883250198,1
7.22299756,193.8409311,20143.06526,6.987977754,313.3647974,414.0615452,13.95471046,63.93982069,3.884460371,1
7.2261272,193.9089061,20149.17967,6.991259996,313.4117075,414.0673543,13.96173961,63.94417834,3.884891044,0
7.226592711,193.9261804,20155.43447,6.994839617,313.4702967,414.1015666,13.96342114,63.94526993,3.885385518,1
7.230845307,193.9365149,20156.57862,6.996311586,313.6480717,414.157826,13.96432121,63.9842249,3.885405037,0
7.233538435,194.0467188,20162.01862,6.997160011,313.6711274,414.2560865,13.97073238,64.01294427,3.885492316,0
7.239415921,194.04978,20169.34425,6.997171607,313.7765458,414.3080549,13.97201408,64.02152285,3.885623898,0
7.24019447,194.0563929,20185.58716,6.998157842,313.8197131,414.3282148,13.97408473,64.02533282,3.88660269,1
7.240271791,194.130069,20185.67623,6.998961533,313.8469725,414.3507509,13.97480047,64.02559032,3.886882386,0
7.240351006,194.1666253,20197.24767,7.000875427,313.8662822,414.3651494,13.97582572,64.02759951,3.887361927,0
7.240739639,194.2162752,20214.21655,7.001788101,313.8746839,414.4270167,13.97733754,64.03825998,3.887680685,0
7.243409879,194.2477421,20215.63285,7.002092479,313.8855478,414.6176551,13.97834793,64.04269811,3.888177383,1
7.243482154,194.2768568,20215.69752,7.002191994,313.9873427,414.6507252,13.97860817,64.07023584,3.888235227,1
7.247700982,194.3028009,20225.64292,7.003487667,314.0431372,414.7666308,13.98089093,64.0705476,3.88950004,0
7.248991198,194.4041705,20226.28794,7.009437062,314.0907378,414.7710169,13.98356664,64.07128834,3.891097334,0
7.249257333,194.4453158,20227.64378,7.009805809,314.1313174,414.7844425,13.98383301,64.1019514,3.891124346,0
7.255798597,194.4632389,20229.10815,7.012553711,314.1400562,414.8109854,13.98415569,64.12174013,3.892667002,1
7.256015039,194.5001438,20230.12558,7.014528282,314.1432699,414.8891303,13.98629365,64.12439071,3.893070403,1
7.257930995,194.5564817,20231.51765,7.015365326,314.1626019,414.9020172,13.98673533,64.12915495,3.893326832,0
7.260319682,194.5866593,20243.0882,7.016078459,314.2083463,415.0065756,13.98870666,64.13242604,3.893377808,0
7.260904363,194.6168939,20247.20103,7.017330331,314.2230526,415.0087369,13.99084222,64.13652848,3.893766831,0
7.261550522,194.6351221,20256.35307,7.017578359,314.2375769,415.0507563,13.99446115,64.16440897,3.893925991,0
7.262534652,194.6681671,20259.72585,7.018066793,314.3174811,415.0974385,13.99513554,64.17723224,3.89406116,0
7.26354507,194.6776872,20260.40369,7.018164992,314.3314083,415.2117346,13.99610055,64.17849389,3.894464333,1
7.264069097,194.7139681,20269.73128,7.018990028,314.3906281,415.3383369,13.99746616,64.18372511,3.894988624,1
7.266594535,194.7191859,20278.33827,7.019971075,314.4524251,415.5775127,14.00339576,64.2039637,3.895103866,0
7.266598792,194.7338584,20278.38298,7.02218702,314.4715658,415.6072778,14.00387351,64.20566665,3.895572062,0
7.266781486,194.7382822,20279.70104,7.022499179,314.5904772,415.6248817,14.00444881,64.20933666,3.896090487,1
7.269652253,194.761215,20283.78363,7.024306505,314.6138512,415.6294838,14.00698323,64.2107668,3.898670803,1
7.272362197,194.7638713,20287.35977,7.027226156,314.7278355,415.6834479,14.01354151,64.21090504,3.89891586,0
7.273368228,194.796221,20288.23557,7.027441295,314.7837613,415.8172189,14.01805625,64.22824871,3.900211314,1
7.274198051,194.8060914,20311.40247,7.028796694,314.7995983,415.8869545,14.01914892,64.23094246,3.900421361,1
7.274212567,194.8156184,20316.42668,7.029491111,314.8432913,416.0909979,14.02050742,64.26578716,3.900508521,1
7.274756855,194.8589999,20320.10845,7.030699301,314.8713417,416.1885459,14.02354722,64.29129182,3.901096866,0
7.275908774,194.8680827,20321.2294,7.0314237,314.922739,416.2388206,14.02383447,64.33463735,3.902088768,1
7.276863125,194.8740654,20325.70213,7.032642617,314.9704947,416.2396301,14.0272968,64.36111583,3.90235259,1
7.277143967,194.880861,20333.0795,7.036828316,314.9868005,416.4456175,14.02776594,64.36260841,3.902837834,0
7.278910903,194.9679452,20335.67651,7.036949297,315.0275045,416.5889058,14.02860216,64.36379306,3.902879712,1
7.280560357,194.9750439,20339.01687,7.039310851,315.1804054,416.5966342,14.02928505,64.36859318,3.904063423,1
7.283913577,194.980636,20375.66827,7.040727475,315.1861206,416.6241889,14.02967274,64.37118274,3.904269955,0
7.285371191,195.0188878,20384.7731,7.041440296,315.1899838,416.6410808,14.03355283,64.38496987,3.906526285,0
7.286167388,195.0195691,20389.59382,7.04182775,315.2829021,416.8703326,14.03399501,64.39052126,3.908075346,0
7.287286375,195.0287168,20401.10246,7.04232643,315.359085,416.8980711,14.03790316,64.3949066,3.908198846,0
7.288112707,195.0969675,20406.92767,7.043424624,315.4049171,416.8991601,14.03826326,64.39542225,3.909973568,1
7.288736661,195.1022986,20408.4856,7.044432595,315.4474916,417.1252097,14.04078658,64.4074978,3.911014707,1
7.290088572,195.1092427,20411.66438,7.044833011,315.5746022,417.1670729,14.04519056,64.40935886,3.911816766,0
7.291888325,195.1180298,20412.28391,7.046224798,315.6065944,417.1844458,14.0462775,64.43604613,3.912148351,1
7.29195704,195.1437388,20416.65103,7.048017331,315.8056588,417.241656,14.04948264,64.44475108,3.912289082,0
7.292141805,195.1579765,20416.841,7.050046536,315.8313963,417.2493946,14.05469055,64.47200138,3.912836037,1
7.29392925,195.178742,20417.26442,7.05050316,315.8800985,417.2873151,14.05846094,64.486384,3.91360184,0
7.294364433,195.1905985,20418.88993,7.050728842,315.9011216,417.4125312,14.05970778,64.49982558,3.913695776,0
7.295141332,195.2124953,20425.76649,7.051697433,315.9603977,417.4247663,14.06171029,64.50592258,3.913904717,1
7.296037734,195.3296887,20430.9067,7.051813575,315.9711474,417.4650802,14.06295595,64.50893407,3.914511885,1
7.296572875,195.3528073,20434.10574,7.053503329,315.9741471,417.6082144,14.06313997,64.52918474,3.914543611,1
7.296908882,195.4177209,20438.22469,7.054093205,315.9967929,417.6312019,14.06336966,64.56404411,3.915381678,1
7.300990131,195.4233158,20442.61501,7.054443859,316.0255129,417.6737022,14.06559734,64.56414327,3.91599081,1
7.301444654,195.4431596,20443.13505,7.054937966,316.0725606,417.7389884,14.06605748,64.57685131,3.916114733,1
7.301463638,195.4514824,20447.49013,7.056107167,316.0998242,417.8040634,14.07087898,64.60146839,3.916745527,0
7.301563449,195.5145159,20453.8165,7.05757788,316.1058923,417.8435527,14.07578735,64.62494421,3.917586695,0
7.301903491,195.5395359,20461.25271,7.059382856,316.1444504,418.0412196,14.07922835,64.64499261,3.918005799,0
7.303051906,195.5409669,20461.75904,7.059985115,316.2344328,418.0755105,14.08198096,64.6625007,3.918469801,0
7.308048848,195.5544285,20464.77269,7.064672495,316.2535029,418.2000717,14.08310964,64.66330907,3.918673156,0
7.309556407,195.5668895,20465.58861,7.065083741,316.2744033,418.2637575,14.08360835,64.67891377,3.919139533,0
7.309596474,195.6658004,20472.87459,7.065576303,316.391974,418.2698062,14.08438826,64.68881456,3.919575057,0
7.310715696,195.7003801,20474.82082,7.06656505,316.4338541,418.272901,14.09071858,64.69669078,3.919827045,1
7.312109304,195.7172935,20478.78596,7.070185248,316.4956306,418.3301951,14.09340211,64.71923989,3.919954569,0
7.313446756,195.7440741,20481.64207,7.071294493,316.5252085,418.3735821,14.09878574,64.72133077,3.92011648,1
7.316804754,195.7447648,20487.92383,7.071299152,316.5414683,418.4194715,14.10482106,64.73231058,3.920287688,0
7.32250205,195.8033305,20497.82222,7.073006591,316.5527914,418.4332899,14.10555408,64.78395359,3.920607408,0
7.322828417,195.8049958,20503.43005,7.074062934,316.5623313,418.4535907,14.10587158,64.80854586,3.921976381,1
7.32354512,195.8090284,20506.69842,7.074531321,316.5673193,418.4767415,14.11024905,64.81225738,3.923093197,0
7.330196877,195.8272127,20509.33196,7.074906687,316.5724147,418.5432378,14.11047624,64.8260282,3.923356036,1
7.332103963,195.8365726,20511.36924,7.075130627,316.6751618,418.6062131,14.11632381,64.82630837,3.923590202,1
7.333003447,195.8371052,20511.62083,7.076221686,316.7538889,418.6196001,14.11682361,64.83124835,3.923749169,0
7.333477726,195.8671168,20518.55543,7.076633582,316.7644065,418.6420628,14.12104923,64.84163726,3.923766075,1
7.33739985,195.8746342,20526.04971,7.076944002,316.778999,418.6787647,14.13495393,64.84674857,3.924967064,1
7.337924402,195.9221016,20526.30684,7.078014889,316.8202484,418.6975296,14.13669901,64.84690479,3.92659873,0
7.33810761,195.9894858,20526.66616,7.078344556,316.9186485,418.9724666,14.13712036,64.86860788,3.927980576,0
7.338826111,196.0029378,20555.55957,7.078689515,316.940333,419.0973061,14.13906591,64.8727034,3.928495392,1
7.340170884,196.0075184,20555.96549,7.079462297,316.9569345,419.1315765,14.14225093,64.94900818,3.92861371,1
7.341547112,196.0242554,20557.24043,7.07993397,316.9594896,419.173312,14.14398937,64.95967007,3.929177544,0
7.342231249,196.0346231,20561.69473,7.085260756,316.9730031,419.2584481,14.14477231,64.97557392,3.930080761,1
7.34303194,196.0517407,20562.51339,7.08537701,317.0164646,419.3049802,14.14931749,64.97596072,3.930290663,0
7.344975869,196.0829665,20567.14593,7.086374655,317.0668424,419.3955691,14.1494731,64.98064195,3.931306748,0
7.345138417,196.0835555,20571.84571,7.086468938,317.1039028,419.4530877,14.15036308,64.98911647,3.931653171,0
7.347030356,196.1042977,20574.36426,7.087909963,317.1505445,419.5129576,14.15147307,65.00583981,3.931730863,1
7.348611231,196.133985,20575.57316,7.089146215,317.1841649,419.534133,14.15153822,65.02122897,3.931916553,0
7.348844512,196.1393118,20590.71211,7.091521514,317.2567883,419.6622002,14.1541096,65.02396013,3.932141959,0
7.348937142,196.1825585,20592.25894,7.092462955,317.2791232,419.788898,14.15495478,65.04000733,3.932210321,0
7.349653377,196.1962133,20593.93372,7.09269132,317.2802103,419.813956,14.15624137,65.06506907,3.932804334,0
7.350378987,196.2457057,20596.39123,7.093310282,317.3013687,419.8958885,14.16089949,65.0766099,3.932839293,0
7.352146038,196.2488574,20626.51594,7.094065866,317.3016801,420.1207129,14.16201047,65.09129142,3.93356497,1
7.356056778,196.2739637,20642.58872,7.098458253,317.3823146,420.124761,14.16360693,65.11697561,3.93382646,1
7.360640106,196.2747258,20661.41106,7.099474378,317.4674988,420.1368731,14.16660236,65.1464903,3.935513837,0
7.361599832,196.3194013,20666.41014,7.099598946,317.5014397,420.2191036,14.16831424,65.15518183,3.936972573,1
7.362331187,196.3346728,20666.45316,7.100523371,317.6101823,420.2912301,14.16893351,65.17992724,3.937188442,0
7.362736502,196.4320067,20682.73174,7.101223816,317.6203458,420.3334571,14.17100954,65.18054276,3.937334184,0
7.362912867,196.4523025,20709.27976,7.101816885,317.6933312,420.3573924,14.17116415,65.18275873,3.938505627,1
7.366671989,196.4758989,20724.93036,7.104365819,317.7088539,420.3942228,14.17176257,65.19405321,3.939011353,1
7.366915284,196.4787124,20743.3484,7.105204272,317.8298136,420.4291096,14.17390623,65.19987816,3.939895657,0
7.367371853,196.5339601,20769.51964,7.10524534,317.8375252,420.5341718,14.17406266,65.20510071,3.940000423,0
7.368165577,196.5476964,20784.56786,7.105619057,317.8829005,420.5492185,14.17531654,65.21633786,3.940282339,1
7.36876853,196.5520678,20791.31898,7.106043486,317.9354107,420.5945919,14.17650116,65.2295512,3.94060453,1
7.369087139,196.5626846,20827.91758,7.108190294,317.9634038,420.6076491,14.18147063,65.2346293,3.941073832,1
7.369911642,196.5628527,20827.98384,7.108628055,317.9832359,420.7095912,14.18239607,65.2515508,3.94196926,0
7.369988621,196.583886,20834.29428,7.108809425,318.0260869,420.8283622,14.18302517,65.30441362,3.942709369,1
7.371050302,196.6037461,20849.19074,7.108973653,318.059624,420.8308663,14.1840361,65.30756991,3.943290757,0
7.371085073,196.606942,20852.7645,7.112622452,318.1143946,421.060326,14.18906221,65.30863745,3.945460484,0
7.371289877,196.6159916,20855.27232,7.11571467,318.1726874,421.0999169,14.18985646,65.31127723,3.946227719,0
7.371914156,196.6498226,20857.90822,7.116809284,318.1832966,421.1330348,14.19127381,65.31881601,3.94662054,1
7.372611796,196.6589466,20862.45587,7.116897433,318.2279422,421.1402783,14.19254435,65.318835,3.946989523,1
